"dataset","freq","freq_label","unit","unit_label","hazard","hazard_label","wst_oper","wst_oper_label","waste","waste_label","geo","geo_label","time","time_label","value"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","MT","Malta","2020","2020","2947811"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","MT","Malta","2022","2022","2062368"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","NL","Netherlands","2010","2010","20079722"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","NL","Netherlands","2012","2012","19420519"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","NL","Netherlands","2014","2014","18892255"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","NL","Netherlands","2016","2016","19409926"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","NL","Netherlands","2018","2018","20339362"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","NL","Netherlands","2020","2020","20259180"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","NL","Netherlands","2022","2022","20027460"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","AT","Austria","2010","2010","5908180"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","AT","Austria","2012","2012","6285962"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","AT","Austria","2014","2014","9160040"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","AT","Austria","2016","2016","10009516"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","AT","Austria","2018","2018","10548788"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","AT","Austria","2020","2020","10709663"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","AT","Austria","2022","2022","10890585"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PL","Poland","2010","2010","3173454"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PL","Poland","2012","2012","3016359"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PL","Poland","2014","2014","5109453"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PL","Poland","2016","2016","3730719"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PL","Poland","2018","2018","4354088"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PL","Poland","2020","2020","4965153"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PL","Poland","2022","2022","5283890"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PT","Portugal","2010","2010","526638"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PT","Portugal","2012","2012","576904"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PT","Portugal","2014","2014","503805"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PT","Portugal","2016","2016","879274"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PT","Portugal","2018","2018","935368"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PT","Portugal","2020","2020","1282041"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","PT","Portugal","2022","2022","1469543"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","RO","Romania","2010","2010","881671"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","RO","Romania","2012","2012","787277"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","RO","Romania","2014","2014","657901"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","RO","Romania","2016","2016","1156358"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","RO","Romania","2018","2018","585992"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","RO","Romania","2020","2020","960730"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","RO","Romania","2022","2022","1010001"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SI","Slovenia","2010","2010","686217"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SI","Slovenia","2012","2012","312540"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SI","Slovenia","2014","2014","524347"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SI","Slovenia","2016","2016","596321"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SI","Slovenia","2018","2018","1012160"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SI","Slovenia","2020","2020","979261"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SI","Slovenia","2022","2022","1158667"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SK","Slovakia","2010","2010","499762"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SK","Slovakia","2012","2012","435228"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SK","Slovakia","2014","2014","435389"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SK","Slovakia","2016","2016","408993"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SK","Slovakia","2018","2018","354486"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SK","Slovakia","2020","2020","868664"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SK","Slovakia","2022","2022","1208792"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","FI","Finland","2010","2010","24787784"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","FI","Finland","2012","2012","4370197"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","FI","Finland","2014","2014","1727279"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","FI","Finland","2016","2016","2057185"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","FI","Finland","2018","2018","1213288"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","FI","Finland","2020","2020","1228328"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","FI","Finland","2022","2022","964033"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SE","Sweden","2010","2010","801565"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SE","Sweden","2012","2012","627599"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SE","Sweden","2014","2014","1017767"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SE","Sweden","2016","2016","1480338"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SE","Sweden","2018","2018","1254820"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","SE","Sweden","2020","2020","1740076"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","IS","Iceland","2010","2010","7274"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","IS","Iceland","2012","2012","2891"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","IS","Iceland","2014","2014","343851"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","IS","Iceland","2016","2016","475366"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","TRT","Waste treatment","W121","Mineral waste from construction and demolition","IS","Iceland","2018","2018","608969"
